"","x"
"1",0
"2",0
"3",0
"4",0
"5",8.06954183716434
"6",45.7226142246198
"7",91.5286496678374
"8",137.804495373078
"9",176.479103196197
"10",200.961319138792
"11",207.648958725042
"12",196.692441353368
"13",171.82211659036
"14",139.294572110022
"15",106.243949428677
"16",78.8781390392277
"17",60.9958377975871
"18",53.2095240160132
"19",53.0661410989641
"20",56.0137442139249
"21",56.9340159654773
"22",51.8086961786739
"23",39.05330482498
"24",20.143271711329
"25",0
"26",0
"27",0
"28",0
"29",8.06977382028968
"30",45.7226380874347
"31",91.5286521224726
"32",137.804495625573
"33",176.479103222169
"34",200.961319141463
"35",207.648958725317
"36",196.692441353397
"37",171.822116590363
"38",139.294572110022
"39",106.243949428678
"40",78.8781390392277
"41",60.9958377975871
"42",53.2095240160132
"43",53.0661410989641
"44",56.0137442139249
"45",56.9340159654773
"46",51.8086961786739
"47",39.05330482498
"48",20.143271711329
"49",23.7995787116311
"50",4.51822112652972
"51",0
"52",0
"53",0
"54",0
"55",31.897973541964
"56",95.5666671474203
"57",167.264405458839
"58",234.420960040373
"59",284.768944296774
"60",309.240911070144
"61",304.097617223511
"62",271.737929866543
"63",219.9864962191
"64",160.054797605128
"65",103.717994892396
"66",60.451696443245
"67",35.275956090901
"68",27.8581007589684
"69",33.0842575020877
"70",42.9135658463345
"71",48.9852600508154
"72",45.2492158378422
"73",29.8885113532289
"74",5.99831139977115
"75",0
"76",0
"77",0
"78",0
"79",31.8992296395436
"80",95.5669724780783
"81",167.264479678241
"82",234.420978081534
"83",284.768948682198
"84",309.240912136148
"85",304.097617482634
"86",271.73792992953
"87",219.986496234411
"88",160.05479760885
"89",103.717994893301
"90",60.4516964434649
"91",35.2759560909545
"92",27.8581007589814
"93",33.0842575020909
"94",42.9135658463353
"95",48.9852600508156
"96",45.2492158378423
"97",21.5557501387131
"98",1.95407864466814
"99",0
"100",0
"101",0
"102",0
"103",37.5108401987042
"104",100.422791585833
"105",173.325721316977
"106",245.588156370821
"107",306.135678405947
"108",345.853479257364
"109",359.544210375836
"110",346.949540187947
"111",312.586981922902
"112",264.46155091919
"113",212.00276910198
"114",163.774210412721
"115",125.553217488413
"116",99.2698187069769
"117",83.055976990486
