"","x"
"1",0
"2",0
"3",0
"4",24.7534738707439
"5",97.7040931204234
"6",133.929766314751
"7",104.938264851042
"8",55.4691171360564
"9",0
"10",0
"11",1.22234665966733
"12",15.7421461579906
"13",2.43316814024345
"14",0
"15",0
"16",24.4643853443228
"17",97.7048696659471
"18",133.969582452805
"19",104.952961904937
"20",55.4691372409509
"21",0
"22",0
"23",1.22234264173408
"24",15.7422468158585
"25",0
"26",0
"27",0
"28",48.0198751453993
"29",156.578022818482
"30",220.105969061375
"31",188.463553572963
"32",86.9073905827436
"33",0
"34",0
"35",0
"36",25.0948653747023
"37",8.00612489562829
"38",0
"39",0
"40",46.8237656664261
"41",156.084113795804
"42",220.05970316184
"43",188.534147886872
"44",86.9566264724225
"45",0
"46",0
"47",0
"48",25.0930804536575
"49",4.43230141880738
"50",0
"51",0
"52",51.9235815060195
"53",160.817407659467
"54",245.794258173719
"55",238.979392168583
"56",105.653407016983
"57",3.65318640213382
"58",0
"59",0
"60",27.2475833621496
"61",19.3251248856257
"62",0
"63",0
"64",50.6147918699605
"65",160.573092876801
"66",245.929955707782
"67",239.091518091409
"68",105.680888593909
"69",3.64469701536643
"70",0
"71",0
"72",27.2480293932388
"73",4.25953922021434
"74",0
"75",0
"76",29.7396840383446
"77",117.598957608397
"78",177.778897888434
"79",161.258766239864
"80",73.4599339037289
"81",0
"82",0
"83",0
"84",23.3503046265093
"85",13.1338150590821
"86",0
"87",0
"88",29.2760394888098
"89",117.981337391009
"90",178.008523710507
"91",161.256165684101
"92",73.4102215975293
"93",0
"94",0
"95",0
"96",23.3510376650394
"97",0
"98",0
"99",0
"100",27.5593568073936
"101",134.424755268102
"102",188.751767884375
"103",146.978222618863
"104",76.2396059536553
"105",0
"106",0
"107",1.74622453536747
"108",25.6066346766588
"109",6.0120241501568
"110",0
"111",0
"112",27.1373533000482
"113",134.480975467202
"114",188.831298639565
"115",146.998103181965
"116",76.2352906544621
"117",0
"118",0
"119",1.74652178389569
"120",25.606867059621
"121",7.60165295752315
"122",0
"123",0
"124",14.5927348421243
"125",193.372339834062
"126",283.689183364053
"127",213.215005351969
"128",130.086876574524
"129",0
"130",0
"131",1.83097949615611
"132",42.9176250594587
