"","x"
"1",104.786657603122
"2",103.115628126767
"3",101.672265746608
"4",100.835588620768
"5",100.249984595731
"6",98.9486051604156
"7",97.9382995818838
"8",97.0370281885104
"9",96.4873949812199
"10",95.0884490321744
"11",94.4190562161539
"12",93.7372481909964
"13",93.512966792539
"14",92.431004138839
"15",90.5731706283261
"16",89.7750020786799
"17",89.8429952507721
"18",89.262400992345
"19",88.0301119454799
"20",87.5115844121253
"21",87.5400468455918
"22",87.7481567364727
"23",87.0370921746142
"24",86.6351107338088
"25",86.431393870107
"26",86.6144546807844
"27",85.936390545288
"28",86.0883695171503
"29",86.8281576129459
"30",86.0155093567144
"31",84.7353371757462
"32",84.750870260499
"33",85.2209290440561
"34",85.652309426626
"35",85.4028006459819
"36",85.2399607839658
"37",85.3576186540266
"38",87.0098601696553
"39",87.1430516015671
"40",86.6911294348696
"41",87.0112045289993
"42",87.9089128918273
"43",88.5099731938429
"44",88.813064332738
"45",89.6986729018938
"46",90.6978434538403
"47",91.5833991285181
"48",91.4187477961996
"49",92.4762086707048
"50",93.5550628015202
"51",94.7522672205767
"52",95.6544501955824
"53",96.9866466758957
"54",97.5493084089486
"55",98.5849457663595
"56",99.3451246825603
"57",100.085620583212
"58",101.380675181275
"59",103.586199966863
"60",104.778120942948
"61",106.214737044584
"62",107.840304956304
"63",109.743537172638
"64",111.184289445993
"65",111.67895531443
"66",114.323008639427
"67",116.206810336703
"68",118.521856024633
"69",119.83606205016
"70",121.187445312488
"71",122.993115757803
"72",125.621469607852
"73",127.265647903449
"74",128.913340336116
"75",131.322140413838
"76",133.187947930409
"77",133.955785199523
"78",136.093815834817
"79",138.019123302447
"80",140.472921835758
"81",142.01824407403
"82",143.580602309108
"83",146.051574156654
"84",148.430660494459
"85",150.125849469016
"86",151.196948277026
"87",153.203549527251
"88",155.852999450707
"89",168.625606741383
"90",165.176351186424
"91",172.322347921258
"92",167.557291635899
"93",167.797066967169
"94",168.611028310437
"95",170.889336792067
"96",172.811646677592
"97",175.036642684742
"98",177.060963139193
"99",178.472713627747
"100",179.330472547936
"101",181.198546305112
"102",183.109192954531
"103",184.277581573644
"104",185.906850267966
"105",187.771186043647
"106",189.420672228968
"107",190.449689583784
"108",191.299165392359
"109",138.02000751241
"110",140.261093613698
"111",141.17563638922
"112",142.365419525133
"113",143.988545146767
"114",145.392089628967
"115",146.064773190313
"116",146.29321095455
"117",147.523220195395
"118",149.693530465691
"119",150.55446463741
"120",151.111125553967
"121",152.237443160438
"122",153.176386404202
"123",153.109064106005
"124",154.52740636655
"125",155.000811597539
"126",156.114415106705
"127",156.383066816407
"128",156.833140375428
"129",157.042913733318
"130",157.771991638292
"131",157.674157561981
"132",157.296809379494
"133",211.674831102607
"134",212.529893906383
"135",212.751313266456
"136",211.791064630109
"137",211.720293587308
"138",212.182827807827
"139",212.490750341486
"140",212.369130702754
"141",212.382216661605
"142",212.297969530495
"143",212.813482710095
"144",212.142481041963
"145",209.858434867605
"146",209.056494961356
"147",209.552088611093
"148",208.90584646088
"149",208.040802548642
"150",207.164795152371
"151",206.982682670515
"152",206.099361674728
"153",204.85993096515
"154",204.031290422393
"155",208.929875071107
"156",202.77201495204
"157",201.843149560986
"158",201.803325918526
"159",200.521736120079
"160",199.312528380492
"161",196.853065096473
"162",196.499998069075
"163",195.609354423264
"164",194.781543580485
"165",193.331019157724
"166",191.971738286241
"167",190.026991332403
"168",189.654467339459
"169",188.101029806887
"170",186.343089264199
"171",186.047205728653
"172",185.83019994905
"173",184.740960980653
"174",183.362058236119
"175",182.078419451636
"176",181.739476777288
"177",179.338239284626
"178",177.72526109074
"179",176.556817228402
"180",175.924183599424
"181",174.721121573963
"182",173.043242942491
"183",171.450648814549
"184",171.327759151734
"185",170.378046224761
"186",168.819325289381
"187",167.714371854677
"188",167.36347724151
"189",166.429939330388
"190",165.21688587932
"191",163.587920534516
"192",162.691067859084
"193",161.358984863462
"194",160.022863188899
"195",158.501825673567
"196",157.57350116372
"197",157.800148407146
"198",157.051128959507
"199",155.766177387532
"200",154.926188839066
"201",157.044230134708
"202",156.402904011056
"203",153.372391138484
"204",153.006518813366
"205",152.989887808132
"206",152.096858330119
"207",150.393587468268
"208",149.524125706493
"209",148.811262574167
"210",148.521554660203
"211",147.933445898495
"212",146.095274418585
"213",146.575342353926
"214",146.569647095166
"215",145.425755813944
"216",146.145545511649
"217",149.94939282254
"218",143.512487894892
"219",143.781530421342
"220",143.059166070476
"221",142.574479718495
"222",141.957932222023
"223",141.704142680812
"224",140.869855424766
"225",140.277031040356
"226",140.17689492215
"227",140.151133757065
"228",140.282824629507
"229",140.349766704202
"230",139.995551264932
"231",139.291432158585
"232",138.702409992631
"233",137.717221416059
"234",138.02341067652
"235",138.261758792288
"236",137.581832450244
"237",146.77906046213
"238",135.200447892004
"239",135.265249180891
"240",135.096618912871
"241",133.751295226898
"242",133.375574865588
"243",133.588113040404
"244",133.574026042116
"245",132.393109741785
"246",131.78918052599
"247",131.777719888177
"248",131.912659715385
"249",131.492844926875
"250",131.535208738516
"251",131.891699967733
