"","x"
"1",-13.7662265013034
"2",-13.0493784189045
"3",7.24815550886706
"4",95.6196088076631
"5",74.6454330398758
"6",249.170600180256
"7",207.069988193576
"8",213.810089737208
"9",181.235592913187
"10",179.585745663378
"11",49.20634505744
"12",11.8982430851978
"13",-14.8050808781901
"14",-16.2029369861718
"15",9.70433487879927
"16",61.8928103482639
"17",97.594586254346
"18",188.520524758718
"19",198.060372520366
"20",212.400289962458
"21",182.721274856888
"22",146.524387700621
"23",64.3235837797781
"24",15.5536372997238
"25",-15.1242385302437
"26",-17.1717769291007
"27",10.4589252946998
"28",51.5312227141336
"29",104.64505274671
"30",169.887535542496
"31",195.292427542392
"32",211.967169577766
"33",183.177707852971
"34",136.367237488818
"35",68.9679200669782
"36",16.6766519127998
"37",-24.6372288863547
"38",-21.7524224456472
"39",13.6149716620905
"40",75.3664397038094
"41",142.302594935009
"42",206.240284096744
"43",236.584652763894
"44",235.349288247892
"45",201.299381277436
"46",142.590603564462
"47",64.8393088759863
"48",7.91683279837155
"49",-24.5537321268001
"50",-22.3686726480576
"51",14.0757135778069
"52",77.8545792979232
"53",146.998247616513
"54",206.030451625085
"55",238.689332899497
"56",233.82977041099
"57",197.428856813685
"58",136.479318630143
"59",66.9787872142728
"60",8.1780615587238
"61",-24.5509770155611
"62",-22.3890068246806
"63",14.0909165058635
"64",77.9366795062034
"65",147.153188305562
"66",206.023527861777
"67",238.758780239954
"68",233.779631451267
"69",197.30114257073
"70",136.277666854996
"71",67.0493827779622
"72",8.18668122607866
"73",-25.921726908892
"74",-18.930934252054
"75",17.9670088594011
"76",98.9362086178784
"77",160.394454251049
"78",210.047884743439
"79",234.591738215345
"80",203.274160882503
"81",169.278002010354
"82",109.563870209336
"83",48.1054234336355
"84",-1.54802916818487
"85",-26.4162881496487
"86",-19.1865531915604
"87",18.1898050016692
"88",100.174141298884
"89",162.401720632499
"90",212.676571870509
"91",237.52758715569
"92",205.81807946904
"93",168.478036284684
"94",110.93503105025
"95",48.7074491993938
"96",-1.56740231530991
"97",-26.4224774436716
"98",-19.1897521902767
"99",18.1925932323632
"100",100.18963367619
"101",162.42684100343
"102",212.709469146279
"103",237.56432847466
"104",205.849915890506
"105",168.468024939929
"106",110.952190740289
"107",48.7149833815461
"108",-1.56764476476573
"109",-5.27801813917666
"110",-12.1340789874593
"111",3.88374870500677
"112",-13.0619875503668
"113",101.948167808434
"114",146.938520977404
"115",137.04352177844
"116",171.800769056495
"117",69.9396412885251
"118",119.674042018253
"119",72.7715430993992
"120",27.7812443956822
"121",-1.82091172928177
"122",-8.71836503400345
"123",2.84919385867335
"124",58.5619792611508
"125",74.5040564930653
"126",107.383074226729
"127",141.06976543982
"128",125.552468313889
"129",137.093692824334
"130",87.4581147003044
"131",53.1816411977353
"132",20.3026088021728
"133",-2.75155539229958
"134",-9.6378659600863
"135",3.12769321554269
"136",39.2810017816736
"137",81.8919367763281
"138",118.031293139226
"139",139.985911573331
"140",138.002385356725
"141",119.016004405807
"142",96.1305549008374
"143",58.4551896230149
"144",22.3158372070604
"145",-1.87042353147471
"146",-10.0637265769482
"147",5.51584827968695
"148",42.875482335142
"149",98.1100600402525
"150",148.261206457682
"151",162.597918698521
"152",169.279268108446
"153",150.211271483828
"154",102.132446568304
"155",88.3409976587272
"156",38.1904058695823
"157",2.53696357519528
"158",-8.5492276164818
"159",4.99164756067709
"160",42.6228782430105
"161",87.8752994761585
"162",132.793846368803
"163",167.146736494668
"164",175.071498689365
"165",161.894554959748
"166",128.700773898466
"167",79.1247763158112
"168",34.2061715612772
"169",2.07716058225598
"170",-8.70722852223071
"171",5.04633507817352
"172",42.649231298638
"173",88.9430462897763
"174",134.40748689772
"175",166.672178670169
"176",174.467221167895
"177",160.675690226579
"178",125.929019085808
"179",80.0862634860162
"180",34.6218289145449
"181",-4.25068494966592
"182",-8.60556487441804
"183",-5.18902006597166
"184",18.9691064224884
"185",38.1340461960819
"186",59.0220496180497
"187",76.1299941322604
"188",73.3273767381991
"189",71.4311417496765
"190",59.3744995407395
"191",40.3893291757789
"192",19.5631427124672
"193",1.29864891973691
"194",-8.6767995551457
"195",-5.83137361060669
"196",24.498714763891
"197",48.7945227500795
"198",75.4085889894221
"199",97.2356871707511
"200",93.6492056855248
"201",91.2250407732688
"202",75.8268064515669
"203",51.5808105797652
"204",24.9838731358003
"205",2.83631116342451
"206",-8.69653137939257
"207",-6.00935874153495
"208",26.030893695653
"209",51.7483939867549
"210",79.9490730664784
"211",103.083783564806
"212",99.2801041342774
"213",96.7096571166962
"214",80.3855137192954
"215",54.681815677876
"216",26.4858827510407
"217",-25.1114387572903
"218",-34.4729910485885
"219",-21.1694907666075
"220",-23.8958404831754
"221",-18.0592204744211
"222",72.1253587473549
"223",102.317485746919
"224",113.358163114619
"225",108.523818930774
"226",68.3401415039325
"227",87.2762214780734
"228",37.4240876843255
"229",4.00909804748913
"230",-11.9698181799854
"231",-7.24656311149334
"232",28.1692434312883
"233",73.958101621916
"234",102.810905930358
"235",135.08809386019
"236",147.669725975358
"237",140.986122728475
"238",118.647577697748
"239",67.0758574346906
"240",28.8005112629881
"241",-2.72051701506393
"242",-17.1818413209855
"243",-10.4711683972371
"244",16.0181996532948
"245",52.4617954603011
"246",95.6457065128521
"247",127.432844565862
"248",139.65262503694
"249",133.400219631764
"250",106.889977504435
"251",71.7980694819029
"252",30.8165612676894
"253",-23.2389339941731
"254",-41.3317412427873
"255",-6.71160380082879
"256",16.8886214681104
"257",85.5102197741649
"258",141.107631842653
"259",203.091235685519
