"","x"
"1",0
"2",0
"3",0
"4",0
"5",0
"6",0
"7",0
"8",0
"9",0
"10",0
"11",0
"12",0
"13",0.244209600398445
"14",0.588017315493635
"15",0.958743351272171
"16",1.35231235743011
"17",1.76462407057859
"18",2.19156326803281
"19",2.62901092044882
"20",3.07285642191858
"21",3.51901077620102
"22",3.96342061794998
"23",4.40208294811689
"24",4.831060463207
"25",5.24649735876918
"26",5.6446354884283
"27",6.02183076094196
"28",6.37456965921455
"29",6.69948576692347
"30",6.99337619043321
"31",7.25321776600542
"32",7.47618294494272
"33",7.65965525226181
"34",7.80124421776239
"35",7.89879968194481
"36",7.95042538312746
"37",7.95449173632892
"38",7.90964771898436
"39",7.81483178336472
"40",7.66928172064919
"41",7.4725434069371
"42",7.2244783670814
"43",6.92527009804716
"44",6.57542909953622
"45",6.17579656584415
"46",5.72754669932138
"47",5.23218761235467
"48",4.69156079145965
"49",4.10783910385044
"50",3.48352333369533
"51",2.82143724216734
"52",2.12472115231266
"53",1.39682406667268
"54",0.641494332471077
"55",0
"56",0
"57",0
"58",0
"59",0
"60",0
"61",0
"62",0
"63",0
"64",0
"65",0
"66",0
"67",0
"68",0
"69",0
"70",0
"71",0
"72",0
"73",0
"74",0
"75",0
"76",0
"77",0
"78",0
"79",0
"80",0
"81",0
"82",0
"83",0
"84",0
"85",0
"86",0
"87",0
"88",0
"89",0
"90",0.0381791413076066
"91",1.96744217432852
"92",4.04193846807058
"93",6.26123257470426
"94",8.62440899744672
"95",11.1300682110932
"96",13.7763244561135
"97",16.5608053272156
"98",19.4806531701744
"99",22.5325282935559
"100",25.7126139947179
"101",29.016623392229
"102",32.4398080495938
"103",35.9769683679732
"104",39.6224657184478
"105",43.3702362773356
"106",47.2138065211665
"107",51.1463103311599
"108",55.1605076504891
"109",59.2488046312574
"110",63.4032752019974
"111",67.615683980649
"112",71.8775104524233
"113",76.1799743266988
"114",80.5140619821902
"115",84.8705539050775
"116",89.2400530205913
"117",93.6130138147763
"118",97.979772139766
"119",102.330575592954
"120",106.655614357918
"121",110.945052392902
"122",115.189058851025
"123",119.377839615244
"124",123.501668830423
"125",127.550920314631
"126",131.516098732075
"127",135.387870410799
"128",139.157093689472
