"","x"
"1",64.0290109289789
"2",44.4644219335628
"3",44.5249799852784
"4",54.4383724238424
"5",87.8847048237924
"6",120.644225090551
"7",172.412526790371
"8",200.391463245838
"9",119.842757645536
"10",128.514133833951
"11",267.565316989347
"12",247.518557342546
"13",216.060102697038
"14",198.270913137148
"15",168.91747281554
"16",158.067725982443
"17",133.96598691941
"18",94.4422104516452
"19",140.051450513886
"20",161.371695423705
"21",136.12518099
"22",121.867667259115
"23",101.359538676169
"24",78.3885398447334
"25",59.3001516487376
"26",45.6131274932939
"27",44.658100970086
"28",59.4843034651457
"29",88.0080801644208
"30",127.380519801842
"31",169.253116834393
"32",208.769389467168
"33",116.441737151454
"34",131.109256646616
"35",248.940116357419
"36",235.593119716006
"37",214.427046556959
"38",190.024203340731
"39",169.953438053634
"40",155.932959092459
"41",151.106226043107
"42",153.635234710993
"43",152.396603482937
"44",150.138684090638
"45",144.400003816407
"46",129.380788525268
"47",107.446229965248
"48",82.3570820122004
"49",129.485563604141
"50",95.9033115238781
"51",85.1233354302366
"52",72.3812350999956
"53",70.292681803847
"54",93.954508142019
"55",115.220040824375
"56",128.563394488064
"57",224.738436609681
"58",196.96830820624
"59",214.413120551514
"60",231.940204497132
"61",226.675308977877
"62",210.626605446852
"63",211.735007734237
"64",199.840446138595
"65",181.764921954081
"66",163.312952143029
"67",161.809516299684
"68",165.161785918909
"69",157.997211908897
"70",150.517036529449
"71",143.276295704438
"72",119.685137935956
"73",106.48462910852
"74",90.6424618969066
"75",78.244424214049
"76",74.402821305387
"77",80.4029729230741
"78",95.3739780826243
"79",119.149113594488
"80",148.308757483868
"81",236.76735138233
"82",264.241646573286
"83",216.056907883609
"84",222.705954109745
"85",221.432774813585
"86",213.625249525996
"87",200.737798076408
"88",188.217796497389
"89",178.31939654843
"90",171.938262582561
"91",167.55966528999
"92",164.216804193114
"93",160.445093717119
"94",153.272866124708
"95",141.389442963429
"96",126.206731626232
"97",86.5234471664015
"98",89.0274066775922
"99",73.5996291350197
"100",79.0963586080425
"101",163.247236435797
"102",210.950388186186
"103",316.414933477737
"104",308.106302664991
"105",399.840015826444
"106",419.904917348747
"107",459.40820151162
"108",410.107750583612
"109",340.440351304144
"110",265.959630790086
"111",202.003599992988
"112",159.899626684048
"113",144.325191163749
"114",152.504627639446
"115",175.426412460371
"116",200.722556128784
"117",187.154409935252
"118",197.550112311301
"119",193.152727588784
"120",144.62973580708
"121",108.675973601855
"122",80.1233978377267
"123",76.2206805005561
"124",99.5482515443213
"125",143.170948381386
"126",213.743819301794
"127",286.004393655567
"128",364.456197305757
"129",350.613156305582
"130",368.207695914865
"131",402.847464060187
"132",359.616711190882
"133",298.526519376448
"134",233.215606041952
"135",177.13361930572
"136",140.213340754613
"137",126.556375569008
"138",133.72878827242
"139",153.828522664619
"140",176.010293100703
"141",193.365095541942
"142",190.120016372036
"143",169.372435523833
"144",140.021516909435
"145",41.2037275620066
"146",46.4402966261015
"147",60.211728798871
"148",94.8408256901002
"149",149.459392273333
"150",215.751285054007
"151",281.332982905962
"152",333.116999292039
"153",322.777698289056
"154",333.125124326152
"155",315.684935012417
"156",267.386612461988
"157",204.854807085332
"158",152.702828047328
"159",108.261609524793
"160",86.3113324460025
"161",78.8016568755451
"162",84.636481100992
"163",126.193382581802
"164",144.143450704246
"165",150.69504559259
"166",141.999741885435
"167",119.723692246853
"168",90.6464163629825
"169",62.3329533768672
"170",49.8087660878308
"171",58.2193725598912
"172",89.6030810426965
"173",140.65864442907
"174",202.919100485964
"175",264.57085611302
"176",313.262763417646
"177",318.797768433636
"178",316.129770054832
"179",309.361552710266
"180",260.842559072129
"181",203.707086051725
"182",149.299094381504
"183",108.663265625835
"184",87.2703313792024
"185",86.0736249116858
"186",99.9890967709353
"187",118.67136040014
"188",135.551476930073
"189",141.712550215073
"190",133.535548387343
"191",112.587309574397
"192",85.2432459218357
"193",92.5878851609705
"194",38.2152115118818
"195",39.3967753245092
"196",62.6760767779381
"197",104.811742329028
"198",168.681409949371
"199",232.310271430877
"200",284.803113911135
"201",184.543920731603
"202",185.999717143915
"203",301.149094719409
"204",263.610767839805
"205",209.142217444634
"206",160.362924353224
"207",113.421703837882
"208",93.9069704512379
"209",95.2444349179778
"210",95.8951614977692
"211",122.863327641258
"212",129.798694826838
"213",130.211230887182
"214",122.422317625254
"215",100.700105835573
"216",65.0398043408575
"217",42.590919824294
"218",28.8321897977734
"219",32.8936364677374
"220",59.4960366462135
"221",106.413658825059
"222",165.771769641406
"223",227.058866022711
"224",278.333410951674
"225",177.810564628317
"226",183.707208526174
"227",295.598547315568
"228",255.783525127205
"229",205.950378359057
"230",156.743795795271
"231",118.538222758659
"232",96.6033628945046
"233",92.2824944521947
"234",102.329779830501
"235",117.726525906339
"236",131.245343270022
"237",134.659246578448
"238",124.202451006953
"239",101.331418395701
"240",72.1038733057834
"241",78.0339064508022
"242",68.4603449458004
"243",50.1898771373179
"244",84.9896351366948
"245",66.9861001881808
"246",102.553288296768
"247",119.600619795139
"248",127.760382175104
"249",108.19142304041
"250",162.770111505329
"251",149.673802148337
"252",230.959750055978
"253",149.88388323631
"254",136.75274958561
"255",154.185076903446
"256",162.72552067186
"257",172.440858520598
"258",153.810343932718
"259",156.891267060695
"260",125.851760574166
"261",146.358089902465
"262",119.177176334653
"263",98.4648779277541
"264",93.786528963632
"265",64.0212249249076
"266",57.8236369126993
"267",56.3421224338699
"268",66.8687211130945
"269",75.2201863937083
"270",92.713714512077
"271",108.537637067416
"272",122.150229092933
"273",121.490623908678
"274",135.77257397672
"275",147.789861831711
"276",161.011686026793
"277",153.286865779954
"278",153.562790852677
"279",157.428406437409
"280",159.667878136189
"281",160.694454030876
"282",155.852135178709
"283",150.412158022453
"284",137.117858565758
"285",126.832785498931
"286",108.48008058028
"287",90.4828659753497
"288",76.1085635098689
"289",116.320080387856
"290",103.699845946079
"291",103.246716334866
"292",93.658424306723
"293",117.199003305621
"294",131.890629388622
"295",142.205065320428
"296",158.759207571696
"297",144.580354964242
"298",131.109782333275
"299",143.989540096617
"300",138.634014377751
"301",139.111636059139
"302",143.667849652721
"303",158.722572481955
"304",168.213901000589
"305",189.773074590276
"306",282.551237260499
"307",216.856650563012
"308",224.818737366298
"309",206.322546849868
"310",188.396684734068
"311",161.099642027081
"312",140.920446692655
"313",112.367639412439
"314",98.2624453425171
"315",94.8911417060451
"316",100.107087331223
"317",114.031696766894
"318",129.707344155132
"319",143.23820905396
"320",152.160281675701
"321",145.239991126095
"322",140.137083923091
"323",141.289782376606
"324",134.65665308125
"325",132.867470311841
"326",138.246905056893
"327",151.708006161783
"328",170.390612865135
"329",191.891893035616
"330",215.69161867472
"331",221.583866791649
"332",222.52033735464
"333",210.765117643527
"334",189.801057628676
"335",162.676351035351
"336",135.475582361489
"337",66.3566909732116
"338",84.1074492478731
"339",95.7882718439633
"340",109.326889614998
"341",123.339689968909
"342",134.192788944081
"343",138.62963033062
"344",135.071036537023
"345",117.753757963651
"346",102.239138032047
"347",92.6499845811931
"348",80.5696108574805
"349",75.901107944752
"350",80.2767607560944
"351",93.0039558280157
"352",111.218071181849
"353",130.612867578914
"354",146.555210109847
"355",155.288098812488
"356",154.902275261266
"357",145.818454510191
"358",130.652969050959
"359",113.504299142826
"360",98.8525099135003
"361",93.3332976786159
"362",93.6993882689047
"363",101.487173884162
"364",114.558662649434
"365",128.93746751297
"366",140.212516448229
"367",144.832351801581
"368",141.11092969397
"369",123.01853141099
"370",106.810070570747
"371",96.7921560337199
"372",84.1716853460055
"373",79.2944619268442
"374",83.8657387113026
"375",97.1619353727795
"376",116.190359248234
"377",136.45224956401
"378",153.10733525032
"379",162.230650055672
"380",161.827577276595
"381",152.337641108211
"382",136.494143871309
"383",118.578798857377
"384",103.271963952924
"385",89.5897496081667
"386",75.4501480197671
"387",74.3567095173644
"388",78.1044350803933
"389",81.1898726213086
"390",80.1170287826537
"391",73.4767097305094
"392",62.0033670354909
"393",48.1446070063337
"394",35.8169619803267
"395",28.7814883430558
"396",29.5912300665516
"397",39.3847543420723
"398",80.8672216410021
"399",93.5604584250029
"400",125.207234562593
"401",141.454807469431
"402",155.658761115092
"403",151.755112091473
"404",143.412143955661
"405",125.898563698248
"406",112.965145291652
"407",93.5040405617338
"408",79.7779971134785
"409",71.0700901289842
"410",70.8419034634398
"411",75.9948615774393
"412",82.7174260605894
"413",87.1784706728721
"414",86.4849208472541
"415",79.4856375525195
"416",67.134443675298
"417",52.1501489087934
"418",38.8050107423164
"419",31.186647554811
"420",32.0667509527636
"421",42.6812691704067
"422",63.810364080249
"423",87.328234491115
"424",112.934414994489
"425",133.254801363501
"426",145.801442002749
"427",147.381160293853
"428",139.461569880483
"429",123.997996305458
"430",105.862762002259
"431",88.221640058049
"432",75.5064296013161
"433",42.5881894731743
"434",45.8406684335642
"435",60.6326820549891
"436",86.6826361462157
"437",116.571769472572
"438",143.086948140746
"439",160.42399636252
"440",136.476721993149
"441",221.053953328938
"442",205.735427206681
"443",114.717126863812
"444",93.4700134593343
"445",78.7599511185993
"446",73.283481929676
"447",76.8747688637577
"448",89.0619206707286
"449",102.288596966414
"450",114.645533377623
"451",124.14141521876
"452",119.180913076412
"453",106.855982242309
"454",86.8595497682911
"455",64.6435713179453
"456",48.6014319940157
"457",41.4916326243178
"458",46.2186373802874
"459",62.9154516596647
"460",88.2693613801676
"461",116.840661929833
"462",142.326598954634
"463",159.170840483094
"464",164.520952083819
"465",221.913286851664
"466",204.411839394008
"467",116.587911916521
"468",95.2731706137869
"469",80.2492272452156
"470",74.8008622188315
"471",79.3859265318475
"472",91.5352534935626
"473",106.729610363414
"474",119.498516074466
"475",125.098072482084
"476",121.061905103387
"477",107.460220210552
"478",87.4028087783003
"479",65.998012845243
"480",49.0277820964761
"481",96.7737957477689
"482",91.3157808567693
"483",103.785287308744
"484",121.225309621647
"485",137.459443588492
"486",159.243859590594
"487",169.014741360516
"488",192.740486126848
"489",309.82521763153
"490",296.263323628362
"491",169.876346576315
"492",154.326389692389
"493",149.457754664796
"494",165.487542093281
"495",187.184893002012
"496",179.024121529512
"497",183.80765724997
"498",183.121510331533
"499",187.687829734309
"500",168.860565681219
"501",160.800223526921
"502",139.344414841811
"503",121.231084553296
"504",102.470869698983
"505",89.289174595295
"506",89.0697721768331
"507",99.3263881524324
"508",117.260573219944
"509",138.820237885576
"510",159.94427076165
"511",175.874679621173
"512",185.352239579025
"513",306.554653618155
"514",300.427814683161
"515",170.788823511537
"516",161.708268113311
"517",156.606752164205
"518",157.752366626529
"519",164.348744996409
"520",172.797432042863
"521",181.952107085053
"522",187.355750685428
"523",186.601440815917
"524",176.937655856379
"525",160.637602366452
"526",139.150424451553
"527",117.26244090287
"528",99.1833562356589
"529",89.3108184662795
"530",94.0911014280939
"531",116.103138867143
"532",210.780784896257
"533",280.223104302384
"534",380.322844428789
"535",439.363860833069
"536",472.844084806558
"537",519.828834343426
"538",485.168622693924
"539",356.673050796829
"540",279.594681534108
"541",204.429421507246
"542",149.521058055526
"543",143.0015520418
"544",143.846226593069
"545",189.656170124775
"546",205.349152296877
"547",233.863978897916
"548",234.83337498454
"549",221.199809983665
"550",174.655881607073
