timestamp,PV1,PV2,Ph1,Ph2,Ph3
1420066800,0,0,0,352.8,401.2
1420067100,0,0,0,354.8,484.6
1420067400,0,0,0,356.8,423.6
1420067700,0,0,0,388.2,418.6
1420068000,0,0,0,353,187.2
1420068300,0,0,0,352.4,247
1420068600,0,0,64.2,377.2,203.4
1420068900,0,0,0,209.6,217
1420069200,0,0,0,234.4,603.4
1420069500,0,0,46.8,232,948.2
1420069800,0,0,70.4,110.6,148
1420070100,0,0,0,0,109.2
1420070400,0,0,0,0,149.4
1420070700,0,0,0,0,128.8
1420071000,0,0,0,0,47
1420071300,0,0,0,0,0
1420071600,0,0,0,0,23.6
1420071900,0,0,0,0,146.4
1420072200,0,0,0,0,139.4
1420072500,0,0,0,0,109.8
1420072800,0,0,0,0,112.2
1420073100,0,0,0,0,176.2
1420073400,0,0,0,0,160.6
1420073700,0,0,0,0,115.2
1420074000,0,0,0,0,0
1420074300,0,0,0,0,167
1420074600,0,0,0,0,173.4
1420074900,0,0,0,0,129.6
1420075200,0,0,0,0,127.8
1420075500,0,0,0,0,193.6
1420075800,0,0,0,0,136.6
1420076100,0,0,0,0,0
1420076400,0,0,0,0,0
1420076700,0,0,0,0,94.4
1420077000,0,0,0,0,144.6
1420077300,0,0,0,0,160.2
1420077600,0,0,0,0,218.2
1420077900,0,0,0,0,272.8
1420078200,0,0,68,0,229.8
1420078500,0,0,257.2,0,98.4
1420078800,0,0,146.4,0,111.4
1420079100,0,0,0,0,150.4
1420079400,0,0,0,0,176.6
1420079700,0,0,0,0,121.4
1420080000,0,0,0,0,109.2
1420080300,0,0,0,0,157.8
1420080600,0,0,0,0,206.2
1420080900,0,0,0,0,90
1420081200,0,0,0,0,0
1420081500,0,0,0,0,48.8
1420081800,0,0,0,0,114.8
1420082100,0,0,0,0,241.2
1420082400,0,0,129.4,0,270.2
1420082700,0,0,183.6,0,275.8
1420083000,0,0,203.8,0,232.6
1420083300,0,0,173.2,0,162.2
1420083600,0,0,0,0,24
1420083900,0,0,0,0,0
1420084200,0,0,0,0,115.2
1420084500,0,0,0,0,67.8
1420084800,0,0,0,0,0
1420085100,0,0,0,0,0
1420085400,0,0,0,0,119.2
1420085700,0,0,0,0,91.8
1420086000,0,0,0,0,0
1420086300,0,0,0,0,0
1420086600,0,0,0,0,125
1420086900,0,0,0,0,201.8
1420087200,0,0,0,0,181
1420087500,0,0,0,0,123.2
1420087800,0,0,0,0,161.8
1420088100,0,0,0,0,172.2
1420088400,0,0,22,0,105
1420088700,0,0,0,0,105.4
1420089000,0,0,0,0,210.6
1420089300,0,0,0,0,172.8
1420089600,0,0,0,0,161.6
1420089900,0,0,73.2,0,176.4
1420090200,0,0,109,0,208.4
1420090500,0,0,0,0,252.2
1420090800,0,0,0,0,195.6
1420091100,0,0,0,0,193.6
1420091400,0,0,0,0,207.2
1420091700,0,0,0,0,219.4
1420092000,0,0,0,0,129.6
1420092300,0,0,0,0,113
1420092600,0,0,0,0,127
1420092900,0,0,0,0,164.8
1420093200,0,0,0,0,70.2
1420093500,0,0,0,0,0
1420093800,0,0,0,0,0
1420094100,0,0,0,0,118.2
1420094400,0,0,0,0,70.2
1420094700,0,0,0,0,45.6
1420095000,0,0,0,0,118.8
1420095300,0,0,0,0,240
1420095600,0,0,108.8,0,231.8
1420095900,0,0,0,0,185
1420096200,0,0,0,673.8,176.2
1420096500,0,0,0,168,175.6
1420096800,0,0,0,335.6,190
1420097100,0,0,0,0,218
1420097400,0,0,0,339.8,306.6
1420097700,66,0,119.8,0,671.6
1420098000,66,0,111,0,1356.4
1420098300,71,0,81.6,0,135.4
1420098600,71,0,264.2,0,1711
1420098900,77,0,0,0,1003.4
1420099200,90,40,0,0,695.2
1420099500,93,40,0,0,68.6
1420099800,108,52,0,117,132.8
1420100100,105,51,0,39.2,87.8
1420100400,120,67,0,0,184.4
1420100700,124.8,72.8,693.8,0,154.8
1420101000,156,101,3592.4,0,23.2
1420101300,174,117,4167.4,0,0
1420101600,205.2,148,2358.6,0,181
1420101900,227,168.6,279.4,0,240.4
1420102200,233.2,175,155.4,0,247
1420102500,251.4,189.4,234.6,188.6,39
1420102800,293.4,230.8,2593.6,193,133.8
1420103100,346.8,276.8,3369.6,189.4,184.4
1420103400,359.4,297.4,3388.8,114,131
1420103700,449.2,379.8,2027.2,0,127.4
1420104000,277.2,215.8,0,0,181.4
1420104300,210.8,148,604.6,0,190.4
1420104600,226.2,166,0,0,223.8
1420104900,237.6,178,0,0,285.2
1420105200,211,150,0,0,320.4
1420105500,249.6,192.6,0,36.6,288.6
1420105800,258,195,0,36.6,201.2
1420106100,288.2,227.4,0,0,215
1420106400,332.6,269.4,0,0,175.4
1420106700,309,247,0,0,200
1420107000,303,241,0,0,64.8
1420107300,382.6,320.4,0,0,0
1420107600,435.2,368,0,0,53.4
1420107900,416.4,352.4,0,499.2,137
1420108200,416,351,0,1220.8,26
1420108500,386.4,319,0,731,0
1420108800,379.2,309.2,0,1226.2,87.2
1420109100,345.4,281.4,0,245.6,273.6
1420109400,357.6,290,0,0,225.6
1420109700,392.2,325.2,21.2,0,195
1420110000,439.2,374.2,0,538.8,170.8
1420110300,341.6,278.8,1261.4,262.4,200.8
1420110600,333.4,268.2,0,968.4,184.8
1420110900,350.6,284,0,524,195
1420111200,396,332,0,260.2,207.2
1420111500,421.8,355.2,0,222.4,296.4
1420111800,482.4,416.4,0,206.2,207.8
1420112100,517.6,442.4,0,181.2,166.2
1420112400,426.4,359,0,181.6,163.2
1420112700,386,319,0,223.2,231.4
1420113000,340,273,0,239.6,136.2
1420113300,346,281,0,224.8,142.4
1420113600,358,288,0,203.2,158.8
1420113900,386.6,323.6,0,190.2,288.8
1420114200,316,249.8,0,169.8,268.8
1420114500,297.6,233.6,0,180.4,169.6
1420114800,342.4,276.6,0,191.6,141.8
1420115100,307,244.4,0,192.2,270.8
1420115400,279,217.4,0,184,246.6
1420115700,294,230,0,175.6,143.4
1420116000,292.2,228.2,88.6,178.2,28.2
1420116300,284,220.4,110.2,186,120.6
1420116600,309.6,244.6,45.4,216.2,166.6
1420116900,313.8,251,20.2,234.2,0
1420117200,336.6,272.8,24.2,233,0
1420117500,353.6,290.8,117.6,235.2,231.2
1420117800,344,280,69.2,245.2,250.6
1420118100,308,241.2,0,244.6,209.4
1420118400,277.2,220,0,245.2,247.2
1420118700,250,189.8,91.8,241.2,454.2
1420119000,205.8,144,116.4,244.4,254.4
1420119300,176.4,117.6,23,243.2,80.4
1420119600,178,118,0,234.4,154.2
1420119900,200,140.2,23.2,234.8,179.6
1420120200,208.4,151.2,113.4,237.6,218.4
1420120500,252,191.4,90.2,235.8,60.2
1420120800,246,183,0,236,0
1420121100,221.6,162,0,217.2,30
1420121400,178,119.2,77.4,199.6,152.2
1420121700,146.6,88,129.4,223.4,81.6
1420122000,135,75.2,51.4,242.6,0
1420122300,120,65,0,273.6,108.2
1420122600,122,66,0,287.2,271.6
1420122900,126,68,126.8,281.2,271.2
1420123200,128,68,133,284.4,228.4
1420123500,108,48,0,278.6,170.6
1420123800,97,37,20.4,277.2,246.6
1420124100,95,40,73.6,276.2,345.8
1420124400,92,34,130.6,274.4,309.8
1420124700,88,29,100,274.8,304.2
1420125000,80.8,20,67.2,253.4,295.8
1420125300,73.6,19,130.4,263.8,240.6
1420125600,68,14,136.2,280.4,54.6
1420125900,69,11,107.2,301.4,0
1420126200,64,10,0,295.8,106.2
1420126500,65,9,265.2,295.8,129.8
1420126800,66,9,306.4,295.2,0
1420127100,64,10,118.4,299,795
1420127400,64,5,90.8,298.8,191.4
1420127700,65,4,26,283.4,214.6
1420128000,62,2,0,218,29.2
1420128300,61,5,130.2,250.4,83.4
1420128600,60,6,191.2,235.4,161.8
1420128900,58,6,145.8,384.4,239.6
1420129200,57,4,136,381,180.2
1420129500,58,7,143,351.8,116
1420129800,60,4,201.8,399.6,377.6
1420130100,60,7,207.8,433,280
1420130400,60,4,137.4,402.2,254
1420130700,60,7,136.4,379.2,294.2
1420131000,60,3,154.8,459.4,321.8
1420131300,60,4,0,434.8,362
1420131600,0,0,0,364,289.8
1420131900,0,0,0,364.6,290.6
1420132200,0,0,0,363.6,302.6
1420132500,0,0,0,518.2,295.8
1420132800,0,0,125.4,524.2,225.8
1420133100,0,0,255.6,524.6,214.8
1420133400,0,0,0,524,274.2
1420133700,0,0,0,569.2,354.8
1420134000,0,0,0,521.4,285
1420134300,0,0,29.8,398.2,214.4
1420134600,0,0,0,375.2,198
1420134900,0,0,24.8,371.6,245.4
1420135200,0,0,20.8,511.2,283.6
1420135500,0,0,0,419.6,191.2
1420135800,0,0,43.6,357.2,119.2
1420136100,0,0,0,354.4,218
1420136400,0,0,0,352,281.2
1420136700,0,0,0,351.6,274.8
1420137000,0,0,0,348.6,576
1420137300,0,0,22,352.4,1325.8
1420137600,0,0,0,311,248.2
1420137900,0,0,0,311.8,191.8
1420138200,0,0,0,254.4,162.8
1420138500,0,0,0,255.2,243.6
1420138800,0,0,0,255.4,251.2
1420139100,0,0,0,255,143
1420139400,0,0,74.2,153.2,452.8
1420139700,0,0,91.6,0,842.8
1420140000,0,0,154,0,147.8
1420140300,0,0,238.2,0,0
1420140600,0,0,251.6,0,107.2
1420140900,0,0,257,0,257.4
1420141200,0,0,51.4,0,280.4
1420141500,0,0,0,0,181.2
1420141800,0,0,67,98,152.6
1420142100,0,0,129.8,0,149
1420142400,0,0,94,0,187.6
1420142700,0,0,0,0,134.8
1420143000,0,0,0,0,136
1420143300,0,0,70.2,0,237.8
1420143600,0,0,117.4,0,344.6
1420143900,0,0,47,0,292.6
1420144200,0,0,0,0,132.8
1420144500,0,0,27,0,136.6
1420144800,0,0,119.2,0,187.8
1420145100,0,0,95.2,0,84.4
1420145400,0,0,0,0,119.4
1420145700,0,0,0,0,148.4
1420146000,0,0,71.4,0,168.6
1420146300,0,0,118.4,0,68.6
1420146600,0,0,69,0,0
1420146900,0,0,82,0,0
1420147200,0,0,60.8,0,1528.6
1420147500,0,0,132,0,68.2
1420147800,0,0,136,0,0
1420148100,0,0,63.2,0,124
1420148400,0,0,0,0,181
1420148700,0,0,0,0,161.2
1420149000,0,0,0,0,20.8
1420149300,0,0,0,0,0
1420149600,0,0,0,0,92.2
1420149900,0,0,0,0,173
1420150200,0,0,0,0,175.8
1420150500,0,0,0,0,211.4
1420150800,0,0,0,0,249
1420151100,0,0,0,0,257.4
1420151400,0,0,0,0,184.2
1420151700,0,0,0,0,181
1420152000,0,0,0,0,206.8
1420152300,0,0,0,0,175
1420152600,0,0,0,0,121.2
1420152900,0,0,0,0,134.8
1420153200,0,0,0,0,182.6
1420153500,0,0,0,0,175.8
1420153800,0,0,0,0,98.4
1420154100,0,0,0,0,0
1420154400,0,0,0,0,126.4
1420154700,0,0,0,0,185.2
1420155000,0,0,0,0,118.8
1420155300,0,0,0,0,0
1420155600,0,0,0,0,22.8
1420155900,0,0,0,0,116
1420156200,0,0,0,0,46.6
1420156500,0,0,0,0,0
1420156800,0,0,0,0,29
1420157100,0,0,0,0,115.6
1420157400,0,0,0,0,69.2
1420157700,0,0,0,0,55.6
1420158000,0,0,0,0,198.6
1420158300,0,0,0,0,266.6
1420158600,0,0,0,0,242.6
1420158900,0,0,0,0,194.2
1420159200,0,0,0,0,191.6
1420159500,0,0,83,0,220.4
1420159800,0,0,95.2,0,201.2
1420160100,0,0,0,0,84.6
1420160400,0,0,179.8,0,0
1420160700,0,0,267.4,0,170.6
1420161000,0,0,53.2,0,177.6
1420161300,0,0,0,0,110
1420161600,0,0,0,0,110.8
1420161900,0,0,0,0,152.4
1420162200,0,0,0,0,178.2
1420162500,0,0,0,0,123.4
1420162800,0,0,0,0,138
1420163100,0,0,0,0,203.4
1420163400,0,0,0,0,274.2
1420163700,0,0,0,0,180
1420164000,0,0,0,0,92.4
1420164300,0,0,0,0,48.8
1420164600,0,0,0,0,116.2
1420164900,0,0,0,0,72.8
1420165200,0,0,0,0,133.8
1420165500,0,0,0,0,144.4
1420165800,0,0,0,0,194.2
1420166100,0,0,0,0,150.4
1420166400,0,0,0,0,122.8
1420166700,0,0,0,0,74.6
1420167000,0,0,0,0,158.2
1420167300,0,0,0,0,69.2
1420167600,0,0,0,0,0
1420167900,0,0,0,0,178.6
1420168200,0,0,0,0,255.8
1420168500,0,0,0,0,208
1420168800,0,0,0,0,43.6
1420169100,0,0,0,0,0
1420169400,0,0,0,0,178.8
1420169700,0,0,290.2,0,166.6
1420170000,0,0,100.6,0,111.8
1420170300,0,0,0,0,110.2
1420170600,0,0,0,0,163.6
1420170900,0,0,0,0,164
1420171200,0,0,0,0,110
1420171500,0,0,0,0,109.4
1420171800,0,0,0,0,166
1420172100,0,0,0,0,177
1420172400,0,0,0,0,131.8
1420172700,0,0,0,0,222
1420173000,0,0,0,0,298
1420173300,0,0,0,0,261.8
1420173600,0,0,0,0,185.4
1420173900,0,0,0,0,134
1420174200,0,0,0,0,73
1420174500,0,0,0,0,117.8
1420174800,0,0,0,0,23
1420175100,0,0,0,0,0
1420175400,0,0,0,0,106.4
1420175700,0,0,0,0,116
1420176000,0,0,0,0,46.2
1420176300,0,0,0,0,0
1420176600,0,0,0,0,23.6
1420176900,0,0,0,0,176.6
1420177200,0,0,0,0,145.6
1420177500,0,0,0,0,116.4
1420177800,0,0,0,0,86.2
1420178100,0,0,0,0,180.4
1420178400,0,0,0,0,224.6
1420178700,0,0,0,0,209.4
1420179000,0,0,0,0,137.4
1420179300,0,0,0,0,177.4
1420179600,0,0,75.4,838.6,149.8
1420179900,0,0,126.4,167.4,180.6
1420180200,0,0,151,0,188.6
1420180500,0,0,158.2,167,244.4
1420180800,0,0,320,0,236.2
1420181100,0,0,166.8,0,188.8
1420181400,0,0,0,335.2,220.4
1420181700,0,0,0,169.8,1663
1420182000,0,0,257.8,0,1317.4
1420182300,0,0,102,0,168.8
1420182600,0,0,126.4,0,237.2
1420182900,0,0,171.2,0,1338.4
1420183200,0,0,159.8,0,676
1420183500,0,0,141.2,0,312.6
1420183800,0,0,127.8,0,285.2
1420184100,0,0,127.2,0,133.4
1420184400,0,0,160,0,128.8
1420184700,0,0,209,0,0
1420185000,0,0,345.2,0,144
1420185300,0,0,381.4,0,45.6
1420185600,58,24,1759.2,0,114.4
1420185900,81,34,2202.8,0,70.2
1420186200,85,37,2219.4,72.6,197.2
1420186500,85,33,520.2,189.4,180
1420186800,86,36,262.2,191,229.6
1420187100,88,37,256,279.6,187
1420187400,90,37,269.8,76.4,191.6
1420187700,88,34,138.2,0,214.2
1420188000,103,48,209.6,0,225
1420188300,106,51,235.8,0,84.8
1420188600,115,62,307.6,0,0
1420188900,104,49,261.8,0,71.6
1420189200,101,45,260,0,249
1420189500,94,42,0,0,138
1420189800,90,39,0,0,61.2
1420190100,90,38,0,0,189.8
1420190400,89,35,0,0,186.6
1420190700,93,40,0,0,205.2
1420191000,110,57,0,62,175.2
1420191300,108,51,0,0,215.8
1420191600,96,40,0,0,526
1420191900,111,60,0,0,273
1420192200,154.8,97,0,22,163.8
1420192500,202.4,153.8,0,158,106.2
1420192800,240,202,0,220.6,172.4
1420193100,205,153.8,0,211.6,196
1420193400,167.2,113,0,199,164.8
1420193700,184,132,0,204.6,44.4
1420194000,164,112,0,224.4,173.4
1420194300,140,88,0,316.2,184.6
1420194600,135.6,81,0,223.4,129
1420194900,125,67.2,0,198.4,124.4
1420195200,122,69.6,0,202.8,235.6
1420195500,129,74,0,199,242.6
1420195800,146,90,0,202.6,91.4
1420196100,166,114.4,0,1367.4,91.2
1420196400,170,117.8,0,666.8,151.4
1420196700,166,110,0,203.8,174.8
1420197000,156,100,0,731.6,42.4
1420197300,133.6,77,0,983.2,0
1420197600,132.8,78,505.4,609.4,100.4
1420197900,122,72,0,353.4,152.8
1420198200,129,73.6,0,198.2,22.8
1420198500,128,73,0,197.2,0
1420198800,159,103.2,0,198.4,70.4
1420199100,185.2,132,71.2,206.8,173.2
1420199400,229.6,178.6,207.4,203,131.6
1420199700,233,186,206.2,199.8,149.8
1420200000,218.8,170.2,181.6,183.8,379.8
1420200300,182.6,130,140.6,163,255.8
1420200600,163,108,0,172.4,271.6
1420200900,154,98,0,189.4,413.6
1420201200,142,88,150.2,178.8,404.4
1420201500,151,96,0,209.8,347.4
1420201800,141,86,0,716.6,274.6
1420202100,138,81,0,691.8,166
1420202400,150,94,0,249.4,138.6
1420202700,142,90,39,162.2,354
1420203000,140,86,38.4,158.6,227.2
1420203300,132,80,0,221.4,67.2
1420203600,124.8,73.6,0,157,175.4
1420203900,148,96.4,0,156.2,222.2
1420204200,201,152,0,156.6,253.2
1420204500,180.8,124.2,0,157.2,132.6
1420204800,174.4,125.6,61.6,155.4,116.2
1420205100,206.4,159.8,20.4,154.8,162.8
1420205400,187.2,135.2,0,187,237.6
1420205700,153,98,0,187.8,124.6
1420206000,146,89,0,157.2,152.2
1420206300,160,104,103.2,220.4,136.2
1420206600,204.4,155.4,61.8,157.4,117.8
1420206900,190.4,142.4,0,188.8,114
1420207200,158.4,105.4,0,156.8,135.4
1420207500,166,114.4,0,157.2,126.6
1420207800,179.4,126.6,0,158.8,234
1420208100,176.4,122.8,0,160.4,149.6
1420208400,170,116,0,158.8,213.8
1420208700,173,120.8,0,159.6,212.6
1420209000,161,106,0,224.6,276.6
1420209300,135.2,84,0,246.6,244
1420209600,116,66,0,239,214.2
1420209900,112,61.2,0,234.6,162.2
1420210200,111,55,0,233.4,254.2
1420210500,106,55,0,235.6,255.8
1420210800,97,43,0,234.4,153
1420211100,87,35,0,234,112.8
1420211400,82,30,0,397,106.4
1420211700,78,21,42.2,326,131.8
1420212000,70.8,19,0,292.6,0
1420212300,72,10,0,296.8,0
1420212600,66,10,0,301.2,79
1420212900,64.8,10,0,296.6,131.6
1420213200,60.4,10,323.8,293.2,367.6
1420213500,60,7,48,294.4,717.4
1420213800,59,1,0,292.8,89.6
1420214100,58,5,61.4,302.6,146.6
1420214400,57,5,103.4,218,111.4
1420214700,58,9,115.8,218.4,173.4
1420215000,56,5,129.2,193.6,295
1420215300,57,3,0,193.8,343.2
1420215600,58,6,23.4,194.6,310.6
1420215900,60,5,170.8,192.2,250.4
1420216200,59,7,140.8,184.8,334.8
1420216500,56,6,0,185.6,284.2
1420216800,56,4,0,180.6,211.4
1420217100,59,4,78.8,255.4,181.8
1420217400,55,3,130.6,290.2,182
1420217700,55,4,99.2,292.8,207.4
1420218000,0,0,66,292.4,151.2
1420218300,0,0,28.6,293.4,0
1420218600,0,0,179.6,292.6,58.8
1420218900,0,0,98.8,292.4,147.2
1420219200,0,0,0,293.6,29.4
1420219500,0,0,0,295.4,121
1420219800,0,0,69.8,294.6,222.8
1420220100,0,0,113.4,293,271.4
1420220400,0,0,46.2,294.4,168.4
1420220700,0,0,0,263,106.6
1420221000,0,0,0,288,30.8
1420221300,0,0,0,291.4,147.4
1420221600,0,0,0,294.8,87.6
1420221900,0,0,0,294.6,386.2
1420222200,0,0,88.2,293.8,1133.6
1420222500,0,0,98.8,295.8,181.6
1420222800,0,0,117.2,295.2,208
1420223100,0,0,45.6,301.4,185.2
1420223400,0,0,20.2,290.6,217.6
1420223700,0,0,0,292,286.8
1420224000,0,0,116,292.2,299.8
1420224300,0,0,114.8,291.6,256
1420224600,0,0,0,291.6,320.6
1420224900,0,0,57.2,298.2,387
1420225200,0,0,46.6,299.2,231.8
1420225500,0,0,114.6,300.6,140.4
1420225800,0,0,69.2,323,56.6
1420226100,0,0,0,327.2,124.2
1420226400,0,0,20.4,328.2,147.6
1420226700,0,0,91,327.6,0
1420227000,0,0,121,327.6,0
1420227300,0,0,26.6,329.6,90.8
1420227600,0,0,0,324.6,147.8
1420227900,0,0,48.4,330,29.2
1420228200,0,0,112.4,327,29.8
1420228500,0,0,68,330.2,75.4
1420228800,0,0,20.2,329.6,224.2
1420229100,0,0,20.4,347.4,212.2
1420229400,0,0,90.6,374.6,168.4
1420229700,0,0,118,350,255.4
1420230000,0,0,145,327.6,255
1420230300,0,0,72.8,193.6,230.6
1420230600,0,0,46.8,0,126.2
1420230900,0,0,115,0,198.4
1420231200,0,0,69.8,0,206.8
1420231500,0,0,0,0,150
1420231800,0,0,0,0,109.4
1420232100,0,0,92.4,0,110.6
1420232400,0,0,113.4,0,177
1420232700,0,0,22.2,0,148.2
1420233000,0,0,0,0,109
1420233300,0,0,22.8,0,167
1420233600,0,0,110.6,0,1278.2
1420233900,0,0,89.6,0,183.8
1420234200,0,0,0,0,110.6
1420234500,0,0,0,0,108.8
1420234800,0,0,0,0,152.6
1420235100,0,0,0,0,116.2
1420235400,0,0,0,0,0
1420235700,0,0,0,0,0
1420236000,0,0,0,0,70.4
1420236300,0,0,0,0,114.6
1420236600,0,0,0,0,22.8
1420236900,0,0,0,0,105.6
1420237200,0,0,0,0,158.4
1420237500,0,0,0,0,194.8
1420237800,0,0,0,0,167.8
1420238100,0,0,0,0,192.4
1420238400,0,0,0,0,189.4
1420238700,0,0,0,0,179.4
1420239000,0,0,0,0,187.6
1420239300,0,0,0,0,168.8
1420239600,0,0,0,0,181.2
1420239900,0,0,0,0,197.6
1420240200,0,0,0,0,146.4
1420240500,0,0,0,0,63.6
1420240800,0,0,0,0,0
1420241100,0,0,0,0,175.2
1420241400,0,0,0,0,147.6
1420241700,0,0,0,0,106.2
1420242000,0,0,0,0,43
1420242300,0,0,0,0,108.2
1420242600,0,0,0,0,173.8
1420242900,0,0,0,0,117
1420243200,0,0,0,0,45.8
1420243500,0,0,0,0,95.4
1420243800,0,0,0,0,145.4
1420244100,0,0,0,0,146.6
1420244400,0,0,0,0,196
1420244700,0,0,0,0,222
1420245000,0,0,0,0,194.2
1420245300,0,0,0,0,135.6
1420245600,0,0,0,0,73
1420245900,0,0,0,0,47.4
1420246200,0,0,0,0,117.4
1420246500,0,0,0,0,46.2
1420246800,0,0,0,0,0
1420247100,0,0,0,0,119.4
1420247400,0,0,0,0,248.8
1420247700,0,0,98.6,0,192.8
1420248000,0,0,0,0,108.2
1420248300,0,0,0,0,108.8
1420248600,0,0,0,0,175.2
1420248900,0,0,0,0,188.6
1420249200,0,0,64.6,0,212
1420249500,0,0,64.6,0,198.2
1420249800,0,0,0,0,200.4
1420250100,0,0,0,0,164.2
1420250400,0,0,0,0,66.4
1420250700,0,0,0,0,0
1420251000,0,0,0,0,105.4
1420251300,0,0,0,0,151.2
1420251600,0,0,0,0,179.2
1420251900,0,0,0,0,202.8
1420252200,0,0,0,0,242
1420252500,0,0,0,0,206.4
1420252800,0,0,0,0,111
1420253100,0,0,0,0,0
1420253400,0,0,0,0,49.6
1420253700,0,0,0,0,137.4
1420254000,0,0,0,0,162.6
1420254300,0,0,0,0,112.4
1420254600,0,0,0,0,139.6
1420254900,0,0,0,0,188.4
1420255200,0,0,0,0,136
1420255500,0,0,0,0,109.2
1420255800,0,0,0,0,109.4
1420256100,0,0,0,0,181.2
1420256400,0,0,0,0,204.8
1420256700,0,0,0,0,180.2
1420257000,0,0,0,0,138.8
1420257300,0,0,0,0,181.6
1420257600,0,0,0,0,164
1420257900,0,0,0,0,111.6
1420258200,0,0,0,0,66.8
1420258500,0,0,56.2,0,97.8
1420258800,0,0,186.6,0,233.4
1420259100,0,0,196.4,0,199
1420259400,0,0,215.6,0,192.8
1420259700,0,0,203.2,0,217.2
1420260000,0,0,0,0,191.2
1420260300,0,0,0,0,23.6
1420260600,0,0,0,0,0
1420260900,0,0,0,0,126.2
1420261200,0,0,0,0,188.2
1420261500,0,0,0,0,107.8
1420261800,0,0,0,0,30.8
1420262100,0,0,0,0,23.6
1420262400,0,0,0,0,142.2
1420262700,0,0,0,0,137.4
1420263000,0,0,0,0,110.6
1420263300,0,0,0,0,126.8
1420263600,0,0,0,0,180
1420263900,0,0,0,0,191.8
1420264200,0,0,0,0,175
1420264500,0,0,21.6,0,171.6
1420264800,0,0,0,0,216.2
1420265100,0,0,0,0,217
1420265400,0,0,0,0,158.2
1420265700,0,0,71,677,183.4
1420266000,0,0,139.2,170,324.4
1420266300,0,0,150.4,0,189.2
1420266600,0,0,132.4,0,132.4
1420266900,0,0,118.6,0,129.4
1420267200,0,0,118.6,0,192.2
1420267500,0,0,0,0,1933.4
1420267800,0,0,0,0,1516.4
1420268100,0,0,0,134.4,133
1420268400,0,0,69,166.8,187
1420268700,0,0,139.6,0,362.8
1420269000,0,0,160.4,0,1356.6
1420269300,0,0,137.8,0,157.4
1420269600,0,0,129.8,0,67.6
1420269900,0,0,130,0,222
1420270200,0,0,42.2,0,208.6
1420270500,68,0,89.2,0,200
1420270800,73,0,0,0,288.4
1420271100,81,0,0,0,224
1420271400,81,0,0,0,134.4
1420271700,81,0,0,0,112
1420272000,84,32,36,0,178.4
1420272300,94,43,0,110.2,308.4
1420272600,100,48,99.6,187.2,236.2
1420272900,103,50,554.4,187.4,150.8
1420273200,112,60,2112.6,189.2,277.6
1420273500,126,72,2257.2,190.2,324.2
1420273800,132,81,2130.8,114,242.6
1420274100,140,89,2116,0,147.2
1420274400,149,94,2214,0,164.2
1420274700,143.2,89,2147.8,0,200.4
1420275000,139.6,87,2080,0,192.8
1420275300,145.6,92,1446.2,0,25.4
1420275600,181,125.6,152.6,0,0
1420275900,186.4,135,210.6,41.8,179.8
1420276200,197,142,143.2,0,131
1420276500,208,146.8,198.2,0,0
1420276800,229.2,171,292.2,0,0
1420277100,232,173,209.4,0,95.2
1420277400,231,176,345.2,0,179.6
1420277700,218,162,421.2,0,165.6
1420278000,242.6,185.6,250,0,174.4
1420278300,254,200,0,107,264.2
1420278600,258,201,0,0,378
1420278900,0,0,0,0,0
1420279200,0,0,0,0,0
1420279500,0,0,0,0,0
1420279800,0,0,0,0,0
1420280100,0,0,0,0,0
1420280400,0,0,0,0,0
1420280700,0,0,0,0,0
1420281000,0,0,0,0,0
1420281300,0,0,0,0,0
1420281600,0,0,0,0,0
1420281900,0,0,0,0,0
1420282200,0,0,0,0,0
1420282500,0,0,0,0,0
1420282800,0,0,0,0,0
1420283100,0,0,0,0,0
1420283400,0,0,0,0,0
1420283700,0,0,0,0,0
1420284000,0,0,0,0,0
1420284300,0,0,0,0,0
1420284600,0,0,0,0,0
1420284900,0,0,0,0,0
1420285200,0,0,0,0,0
1420285500,0,0,0,0,0
1420285800,0,0,0,0,0
1420286100,0,0,0,0,0
1420286400,0,0,0,0,0
1420286700,0,0,0,0,0
1420287000,0,0,0,0,0
1420287300,0,0,0,0,0
1420287600,0,0,0,0,0
1420287900,0,0,0,0,0
1420288200,0,0,0,0,0
1420288500,0,0,0,0,0
1420288800,0,0,0,0,0
1420289100,0,0,0,0,0
1420289400,0,0,0,0,0
1420289700,0,0,0,0,0
1420290000,0,0,0,0,0
1420290300,0,0,0,0,0
1420290600,0,0,0,0,0
1420290900,0,0,0,0,0
1420291200,0,0,0,0,0
1420291500,0,0,0,0,0
1420291800,0,0,0,0,0
1420292100,0,0,0,0,0
1420292400,0,0,0,0,0
1420292700,0,0,0,0,0
1420293000,0,0,0,0,0
1420293300,0,0,0,0,0
1420293600,0,0,0,0,0
1420293900,0,0,0,0,0
1420294200,0,0,0,0,0
1420294500,0,0,0,0,0
1420294800,0,0,0,0,0
1420295100,0,0,0,0,0
1420295400,0,0,0,0,0
1420295700,0,0,0,0,0
1420296000,0,0,0,0,0
1420296300,0,0,0,0,0
1420296600,0,0,0,0,0
1420296900,0,0,0,0,0
1420297200,0,0,0,0,0
1420297500,0,0,0,0,0
1420297800,0,0,0,0,0
1420298100,0,0,0,0,0
1420298400,0,0,0,0,0
1420298700,0,0,0,0,0
1420299000,0,0,0,0,0
1420299300,0,0,0,0,0
1420299600,0,0,0,0,0
1420299900,0,0,0,0,0
1420300200,0,0,0,0,0
1420300500,0,0,0,0,0
